Trial_nr	Outputfile	Prime	Target	Condition	Pic_Present_Absent	Picture_Time	Button_Time	Button_Pressed	RT
1	19_CFS3_logfile.txt	Kussen	blank.jpg	noPic	absent	0	0	2	1062
2	19_CFS3_logfile.txt	Raket	blank.jpg	noPic	absent	0	0	2	764
3	19_CFS3_logfile.txt	Kraan	39_T_Crane.jpg	congruent	present	0	0	2	758
4	19_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	2	723
5	19_CFS3_logfile.txt	Fles	8_T_Bottle.jpg	congruent	present	0	0	2	809
6	19_CFS3_logfile.txt	Kraan	39_T_Crane.jpg	congruent	present	0	0	2	840
7	19_CFS3_logfile.txt	Hersens	30_S_Brain.jpg	congruent	present	0	0	2	722
8	19_CFS3_logfile.txt	Pen	blank.jpg	noPic	absent	0	0	2	873
9	19_CFS3_logfile.txt	Fles	blank.jpg	noPic	absent	0	0	2	792
10	19_CFS3_logfile.txt	Zweep	29_T_Whip.jpg	congruent	present	0	0	1	683
11	19_CFS3_logfile.txt	Kussen	28_T_Butterfly.jpg	incongruent	present	0	0	1	677
12	19_CFS3_logfile.txt	Fluit	36_T_Flute.jpg	congruent	present	0	0	2	749
13	19_CFS3_logfile.txt	Banaan	blank.jpg	noPic	absent	0	0	2	673
14	19_CFS3_logfile.txt	Raket	blank.jpg	noPic	absent	0	0	2	689
15	19_CFS3_logfile.txt	Raket	blank.jpg	noPic	absent	0	0	2	962
16	19_CFS3_logfile.txt	Ball	blank.jpg	noPic	absent	0	0	2	678
17	19_CFS3_logfile.txt	Kussen	12_T_Cushion.jpg	congruent	present	0	0	1	652
18	19_CFS3_logfile.txt	Ball	blank.jpg	noPic	absent	0	0	2	583
19	19_CFS3_logfile.txt	Ball	blank.jpg	noPic	absent	0	0	2	629
20	19_CFS3_logfile.txt	Fles	4_T_Ball.jpg	incongruent	present	0	0	1	587
21	19_CFS3_logfile.txt	Spuitje	blank.jpg	noPic	absent	0	0	2	619
22	19_CFS3_logfile.txt	Kraan	blank.jpg	noPic	absent	0	0	2	676
23	19_CFS3_logfile.txt	Banaan	blank.jpg	noPic	absent	0	0	2	499
24	19_CFS3_logfile.txt	Hark	blank.jpg	noPic	absent	0	0	2	597
25	19_CFS3_logfile.txt	Kraan	blank.jpg	noPic	absent	0	0	2	699
26	19_CFS3_logfile.txt	Fluit	51_Control.jpg	incongruent	present	0	0	1	633
27	19_CFS3_logfile.txt	Zweep	blank.jpg	noPic	absent	0	0	2	609
28	19_CFS3_logfile.txt	Raket	17_T_Rocket.jpg	congruent	present	0	0	2	605
29	19_CFS3_logfile.txt	Fluit	blank.jpg	noPic	absent	0	0	2	614
30	19_CFS3_logfile.txt	Hark	38_T_Hark.jpg	congruent	present	0	0	2	485
31	19_CFS3_logfile.txt	Hersens	blank.jpg	noPic	absent	0	0	2	523
