Trial_nr	Outputfile	Prime	Target	Condition	Pic_Present_Absent	Picture_Time	Button_Time	Button_Pressed	RT
1	29_CFS3_logfile.txt	Vlinder	blank.jpg	noPic	absent	0	0	1	2126
2	29_CFS3_logfile.txt	Pen	blank.jpg	noPic	absent	0	0	2	2426
3	29_CFS3_logfile.txt	Hark	38_T_Hark.jpg	congruent	present	0	0	1	1503
4	29_CFS3_logfile.txt	Bonbon	36_T_Flute.jpg	incongruent	present	0	0	1	1194
5	29_CFS3_logfile.txt	Zweep	blank.jpg	noPic	absent	0	0	1	1672
6	29_CFS3_logfile.txt	Fles	8_T_Bottle.jpg	congruent	present	0	0	1	2082
7	29_CFS3_logfile.txt	Kraan	52_T_Bonbon.jpg	incongruent	present	0	0	2	2381
8	29_CFS3_logfile.txt	Kraan	51_Control.jpg	incongruent	present	0	0	1	1275
9	29_CFS3_logfile.txt	Hoed	32_T_Hat.jpg	congruent	present	0	0	1	1354
10	29_CFS3_logfile.txt	Raket	8_T_Bottle.jpg	incongruent	present	0	0	1	1277
11	29_CFS3_logfile.txt	Raket	17_T_Rocket.jpg	congruent	present	0	0	1	1016
12	29_CFS3_logfile.txt	Bonbon	50_T_Pen.jpg	incongruent	present	0	0	1	2586
13	29_CFS3_logfile.txt	Raket	blank.jpg	noPic	absent	0	0	2	1220
14	29_CFS3_logfile.txt	Ball	1_T_Banaan.jpg	incongruent	present	0	0	2	3158
15	29_CFS3_logfile.txt	Fluit	blank.jpg	noPic	absent	0	0	2	2176
16	29_CFS3_logfile.txt	Vlinder	30_S_Brain.jpg	incongruent	present	0	0	1	2017
17	29_CFS3_logfile.txt	Raket	17_T_Rocket.jpg	congruent	present	0	0	1	3519
18	29_CFS3_logfile.txt	Bonbon	51_Control.jpg	incongruent	present	0	0	1	2229
19	29_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	2	1779
20	29_CFS3_logfile.txt	Hersens	blank.jpg	noPic	absent	0	0	2	2215
21	29_CFS3_logfile.txt	Kraan	50_T_Pen.jpg	incongruent	present	0	0	2	2366
22	29_CFS3_logfile.txt	Hersens	blank.jpg	noPic	absent	0	0	2	2221
23	29_CFS3_logfile.txt	Banaan	blank.jpg	noPic	absent	0	0	2	1785
24	29_CFS3_logfile.txt	Fluit	36_T_Flute.jpg	congruent	present	0	0	2	2505
25	29_CFS3_logfile.txt	spuitje	blank.jpg	noPic	absent	0	0	1	2687
26	29_CFS3_logfile.txt	Hark	blank.jpg	noPic	absent	0	0	1	2268
27	29_CFS3_logfile.txt	Ball	blank.jpg	noPic	absent	0	0	2	2851
28	29_CFS3_logfile.txt	Bonbon	blank.jpg	noPic	absent	0	0	2	1958
29	29_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	2	3831
30	29_CFS3_logfile.txt	Hark	39_T_Crane.jpg	incongruent	present	0	0	2	2352
