Trial_nr	Outputfile	Prime	Target	Condition	Pic_Present_Absent	Picture_Time	Button_Time	Button_Pressed	RT
1	26_CFS3_logfile.txt	Fluit	36_T_Flute.jpg	congruent	present	0	0	2	1606
2	26_CFS3_logfile.txt	Banaan	blank.jpg	noPic	absent	0	0	2	1725
3	26_CFS3_logfile.txt	Banaan	1_T_Banaan.jpg	congruent	present	0	0	2	1708
4	26_CFS3_logfile.txt	Fles	8_T_Bottle.jpg	congruent	present	0	0	1	922
5	26_CFS3_logfile.txt	Vlinder	blank.jpg	noPic	absent	0	0	2	1105
6	26_CFS3_logfile.txt	Banaan	blank.jpg	noPic	absent	0	0	2	1100
7	26_CFS3_logfile.txt	Palm	51_Control.jpg	congruent	present	0	0	1	778
8	26_CFS3_logfile.txt	Hoed	32_T_Hat.jpg	congruent	present	0	0	1	956
9	26_CFS3_logfile.txt	Raket	blank.jpg	noPic	absent	0	0	2	878
10	26_CFS3_logfile.txt	Hersens	blank.jpg	noPic	absent	0	0	2	1098
11	26_CFS3_logfile.txt	Vlinder	28_T_Butterfly.jpg	incongruent	present	0	0	1	878
12	26_CFS3_logfile.txt	Kussen	17_T_Rocket.jpg	incongruent	present	0	0	2	1162
13	26_CFS3_logfile.txt	Hark	blank.jpg	noPic	absent	0	0	2	1296
14	26_CFS3_logfile.txt	Pen	52_T_Bonbon.jpg	incongruent	present	0	0	1	1023
15	26_CFS3_logfile.txt	Vlinder	blank.jpg	noPic	absent	0	0	2	1053
16	26_CFS3_logfile.txt	Bonbon	50_T_Pen.jpg	incongruent	present	0	0	2	1138
17	26_CFS3_logfile.txt	Bonbon	52_T_Bonbon.jpg	congruent	present	0	0	1	768
18	26_CFS3_logfile.txt	Fluit	36_T_Flute.jpg	congruent	present	0	0	2	839
19	26_CFS3_logfile.txt	Banaan	29_T_Whip.jpg	incongruent	present	0	0	2	1227
20	26_CFS3_logfile.txt	Kraan	blank.jpg	noPic	absent	0	0	2	1153
21	26_CFS3_logfile.txt	Vlinder	29_T_Whip.jpg	incongruent	present	0	0	1	767
22	26_CFS3_logfile.txt	Kraan	52_T_Bonbon.jpg	incongruent	present	0	0	1	865
23	26_CFS3_logfile.txt	Kussen	blank.jpg	noPic	absent	0	0	2	912
24	26_CFS3_logfile.txt	Bonbon	blank.jpg	noPic	absent	0	0	2	905
25	26_CFS3_logfile.txt	Zweep	1_T_Banaan.jpg	incongruent	present	0	0	1	1096
26	26_CFS3_logfile.txt	Bonbon	32_T_Hat.jpg	incongruent	present	0	0	1	964
27	26_CFS3_logfile.txt	Zweep	30_S_Brain.jpg	incongruent	present	0	0	1	941
28	26_CFS3_logfile.txt	spuitje	49_T_Injection.jpg	congruent	present	0	0	2	762
29	26_CFS3_logfile.txt	Fles	blank.jpg	noPic	absent	0	0	1	921
30	26_CFS3_logfile.txt	spuitje	blank.jpg	noPic	absent	0	0	2	1451
31	26_CFS3_logfile.txt	Pen	blank.jpg	noPic	absent	0	0	2	1045
32	26_CFS3_logfile.txt	Spuitje	blank.jpg	noPic	absent	0	0	2	1048
33	26_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	1	732
34	26_CFS3_logfile.txt	Ball	4_T_Ball.jpg	congruent	present	0	0	1	675
35	26_CFS3_logfile.txt	Fluit	51_Control.jpg	incongruent	present	0	0	1	749
36	26_CFS3_logfile.txt	Hoed	blank.jpg	noPic	absent	0	0	2	864
37	26_CFS3_logfile.txt	Banaan	1_T_Banaan.jpg	congruent	present	0	0	1	834
38	26_CFS3_logfile.txt	Fluit	36_T_Flute.jpg	congruent	present	0	0	2	1011
39	26_CFS3_logfile.txt	Kraan	39_T_Crane.jpg	congruent	present	0	0	1	739
40	26_CFS3_logfile.txt	Hersens	blank.jpg	noPic	absent	0	0	2	788
41	26_CFS3_logfile.txt	Hark	blank.jpg	noPic	absent	0	0	2	815
42	26_CFS3_logfile.txt	Kussen	30_S_Brain.jpg	incongruent	present	0	0	1	644
43	26_CFS3_logfile.txt	Hark	blank.jpg	noPic	absent	0	0	1	1240
44	26_CFS3_logfile.txt	Zweep	29_T_Whip.jpg	congruent	present	0	0	2	761
45	26_CFS3_logfile.txt	Zweep	blank.jpg	noPic	absent	0	0	2	1054
46	26_CFS3_logfile.txt	Hoed	32_T_Hat.jpg	congruent	present	0	0	1	532
47	26_CFS3_logfile.txt	Raket	blank.jpg	noPic	absent	0	0	2	837
48	26_CFS3_logfile.txt	Fles	blank.jpg	noPic	absent	0	0	1	1092
49	26_CFS3_logfile.txt	Hark	38_T_Hark.jpg	congruent	present	0	0	2	814
50	26_CFS3_logfile.txt	Vlinder	28_T_Butterfly.jpg	congruent	present	0	0	1	652
51	26_CFS3_logfile.txt	Zweep	blank.jpg	noPic	absent	0	0	2	799
52	26_CFS3_logfile.txt	Fluit	blank.jpg	noPic	absent	0	0	2	959
53	26_CFS3_logfile.txt	Fluit	blank.jpg	noPic	absent	0	0	2	1018
54	26_CFS3_logfile.txt	Fles	4_T_Ball.jpg	incongruent	present	0	0	1	573
55	26_CFS3_logfile.txt	Kraan	blank.jpg	noPic	absent	0	0	2	800
56	26_CFS3_logfile.txt	Hoed	32_T_Hat.jpg	congruent	present	0	0	1	583
