Trial_nr	Outputfile	Prime	Target	Condition	Pic_Present_Absent	Picture_Time	Button_Time	Button_Pressed	RT
173	13_CFS3_logfile.txt	Bonbon	blank.jpg	noPic	absent	0	0	2	1023
174	13_CFS3_logfile.txt	Bonbon	52_T_Bonbon.jpg	congruent	present	0	0	1	944
175	13_CFS3_logfile.txt	Hoed	blank.jpg	noPic	absent	0	0	1	1113
176	13_CFS3_logfile.txt	Vlinder	28_T_Butterfly.jpg	congruent	present	0	0	1	1238
177	13_CFS3_logfile.txt	spuitje	blank.jpg	noPic	absent	0	0	2	1110
178	13_CFS3_logfile.txt	Hersens	30_S_Brain.jpg	congruent	present	0	0	1	1030
179	13_CFS3_logfile.txt	Hark	blank.jpg	noPic	absent	0	0	2	949
180	13_CFS3_logfile.txt	Fles	blank.jpg	noPic	absent	0	0	2	939
181	13_CFS3_logfile.txt	Fles	blank.jpg	noPic	absent	0	0	2	876
182	13_CFS3_logfile.txt	Ball	4_T_Ball.jpg	congruent	present	0	0	1	618
183	13_CFS3_logfile.txt	Bonbon	52_T_Bonbon.jpg	congruent	present	0	0	1	837
184	13_CFS3_logfile.txt	Hoed	blank.jpg	noPic	absent	0	0	2	867
185	13_CFS3_logfile.txt	Hersens	blank.jpg	noPic	absent	0	0	2	919
186	13_CFS3_logfile.txt	Zweep	29_T_Whip.jpg	congruent	present	0	0	1	794
187	13_CFS3_logfile.txt	Spuitje	blank.jpg	noPic	absent	0	0	2	733
188	13_CFS3_logfile.txt	Hersens	29_T_Whip.jpg	incongruent	present	0	0	1	808
189	13_CFS3_logfile.txt	Raket	blank.jpg	noPic	absent	0	0	1	1108
190	13_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	2	1040
191	13_CFS3_logfile.txt	Banaan	blank.jpg	noPic	absent	0	0	2	1016
192	13_CFS3_logfile.txt	Ball	blank.jpg	noPic	absent	0	0	2	1250
193	13_CFS3_logfile.txt	Banaan	blank.jpg	noPic	absent	0	0	2	882
194	13_CFS3_logfile.txt	Hoed	blank.jpg	noPic	absent	0	0	2	1146
195	13_CFS3_logfile.txt	Raket	blank.jpg	noPic	absent	0	0	2	1130
196	13_CFS3_logfile.txt	Pen	50_T_Pen.jpg	congruent	present	0	0	1	999
197	13_CFS3_logfile.txt	Hoed	blank.jpg	noPic	absent	0	0	2	1218
198	13_CFS3_logfile.txt	Hersens	28_T_Butterfly.jpg	incongruent	present	0	0	1	1113
199	13_CFS3_logfile.txt	Pen	blank.jpg	noPic	absent	0	0	2	850
200	13_CFS3_logfile.txt	Hark	38_T_Hark.jpg	congruent	present	0	0	1	853
201	13_CFS3_logfile.txt	Kraan	39_T_Crane.jpg	congruent	present	0	0	1	867
202	13_CFS3_logfile.txt	Fluit	blank.jpg	noPic	absent	0	0	2	778
203	13_CFS3_logfile.txt	Kraan	52_T_Bonbon.jpg	incongruent	present	0	0	1	824
204	13_CFS3_logfile.txt	Ball	17_T_Rocket.jpg	incongruent	present	0	0	2	806
205	13_CFS3_logfile.txt	Hoed	blank.jpg	noPic	absent	0	0	2	855
206	13_CFS3_logfile.txt	Vlinder	29_T_Whip.jpg	incongruent	present	0	0	1	823
207	13_CFS3_logfile.txt	Kraan	blank.jpg	noPic	absent	0	0	2	1050
208	13_CFS3_logfile.txt	spuitje	blank.jpg	noPic	absent	0	0	2	836
209	13_CFS3_logfile.txt	Fluit	36_T_Flute.jpg	congruent	present	0	0	1	884
210	13_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	2	734
211	13_CFS3_logfile.txt	Pen	blank.jpg	noPic	absent	0	0	2	658
212	13_CFS3_logfile.txt	Banaan	1_T_Banaan.jpg	congruent	present	0	0	1	699
213	13_CFS3_logfile.txt	Kraan	blank.jpg	noPic	absent	0	0	2	868
214	13_CFS3_logfile.txt	Bonbon	blank.jpg	noPic	absent	0	0	2	935
215	13_CFS3_logfile.txt	Raket	1_T_Banaan.jpg	incongruent	present	0	0	1	818
216	13_CFS3_logfile.txt	Vlinder	blank.jpg	noPic	absent	0	0	2	865
217	13_CFS3_logfile.txt	Hoed	blank.jpg	noPic	absent	0	0	2	775
218	13_CFS3_logfile.txt	Fles	blank.jpg	noPic	absent	0	0	2	645
219	13_CFS3_logfile.txt	Kraan	blank.jpg	noPic	absent	0	0	2	791
220	13_CFS3_logfile.txt	Raket	8_T_Bottle.jpg	incongruent	present	0	0	1	708
221	13_CFS3_logfile.txt	spuitje	49_T_Injection.jpg	congruent	present	0	0	1	910
222	13_CFS3_logfile.txt	Fluit	51_Control.jpg	incongruent	present	0	0	1	831
223	13_CFS3_logfile.txt	Kraan	50_T_Pen.jpg	incongruent	present	0	0	1	641
224	13_CFS3_logfile.txt	Fles	blank.jpg	noPic	absent	0	0	2	717
225	13_CFS3_logfile.txt	Hersens	blank.jpg	noPic	absent	0	0	2	682
226	13_CFS3_logfile.txt	Bonbon	blank.jpg	noPic	absent	0	0	2	572
227	13_CFS3_logfile.txt	Kussen	blank.jpg	noPic	absent	0	0	2	880
228	13_CFS3_logfile.txt	Vlinder	28_T_Butterfly.jpg	incongruent	present	0	0	1	629
229	13_CFS3_logfile.txt	Fluit	blank.jpg	noPic	absent	0	0	2	832
230	13_CFS3_logfile.txt	Zweep	blank.jpg	noPic	absent	0	0	2	913
231	13_CFS3_logfile.txt	Palm	51_Control.jpg	congruent	present	0	0	1	728
232	13_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	2	735
233	13_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	2	633
234	13_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	2	567
235	13_CFS3_logfile.txt	Hersens	17_T_Rocket.jpg	incongruent	present	0	0	1	622
236	13_CFS3_logfile.txt	Palm	49_T_Injection.jpg	incongruent	present	0	0	2	642
237	13_CFS3_logfile.txt	Bonbon	52_T_Bonbon.jpg	congruent	present	0	0	1	498
238	13_CFS3_logfile.txt	Hersens	30_S_Brain.jpg	congruent	present	0	0	1	573
239	13_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	2	616
240	13_CFS3_logfile.txt	Zweep	blank.jpg	noPic	absent	0	0	2	806
241	13_CFS3_logfile.txt	Pen	39_T_Crane.jpg	incongruent	present	0	0	1	575
242	13_CFS3_logfile.txt	Banaan	blank.jpg	noPic	absent	0	0	2	858
243	13_CFS3_logfile.txt	Kraan	38_T_Hark.jpg	incongruent	present	0	0	2	746
244	13_CFS3_logfile.txt	Pen	blank.jpg	noPic	absent	0	0	2	873
245	13_CFS3_logfile.txt	Banaan	4_T_Ball.jpg	incongruent	present	0	0	1	760
246	13_CFS3_logfile.txt	Zweep	30_S_Brain.jpg	incongruent	present	0	0	1	701
247	13_CFS3_logfile.txt	Pen	blank.jpg	noPic	absent	0	0	2	915
248	13_CFS3_logfile.txt	Pen	50_T_Pen.jpg	congruent	present	0	0	1	706
249	13_CFS3_logfile.txt	Ball	4_T_Ball.jpg	congruent	present	0	0	1	749
250	13_CFS3_logfile.txt	Palm	52_T_Bonbon.jpg	incongruent	present	0	0	1	813
251	13_CFS3_logfile.txt	Kraan	51_Control.jpg	incongruent	present	0	0	1	698
252	13_CFS3_logfile.txt	Pen	50_T_Pen.jpg	congruent	present	0	0	2	642
253	13_CFS3_logfile.txt	Bonbon	blank.jpg	noPic	absent	0	0	2	668
254	13_CFS3_logfile.txt	Raket	17_T_Rocket.jpg	congruent	present	0	0	1	845
255	13_CFS3_logfile.txt	Palm	51_Control.jpg	congruent	present	0	0	1	704
256	13_CFS3_logfile.txt	Fluit	blank.jpg	noPic	absent	0	0	2	673
