Trial_nr	Outputfile	Prime	Target	Condition	Pic_Present_Absent	Picture_Time	Button_Time	Button_Pressed	RT
90	24_CFS3_logfile.txt	Hark	blank.jpg	noPic	absent	0	0	2	1537
91	24_CFS3_logfile.txt	Palm	51_Control.jpg	congruent	present	0	0	1	602
92	24_CFS3_logfile.txt	Raket	17_T_Rocket.jpg	incongruent	present	0	0	1	952
93	24_CFS3_logfile.txt	Fles	blank.jpg	noPic	absent	0	0	1	1337
94	24_CFS3_logfile.txt	Fles	8_T_Bottle.jpg	congruent	present	0	0	2	1134
95	24_CFS3_logfile.txt	Fles	blank.jpg	noPic	absent	0	0	2	968
96	24_CFS3_logfile.txt	Ball	blank.jpg	noPic	absent	0	0	2	808
97	24_CFS3_logfile.txt	Kraan	blank.jpg	noPic	absent	0	0	2	1195
98	24_CFS3_logfile.txt	Raket	8_T_Bottle.jpg	incongruent	present	0	0	1	1277
99	24_CFS3_logfile.txt	Zweep	blank.jpg	noPic	absent	0	0	2	1029
100	24_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	2	1029
101	24_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	2	911
102	24_CFS3_logfile.txt	Fluit	blank.jpg	noPic	absent	0	0	2	1185
103	24_CFS3_logfile.txt	Kussen	blank.jpg	noPic	absent	0	0	2	1201
104	24_CFS3_logfile.txt	Palm	51_Control.jpg	congruent	present	0	0	1	558
105	24_CFS3_logfile.txt	Fluit	36_T_Flute.jpg	congruent	present	0	0	2	1027
106	24_CFS3_logfile.txt	Kraan	50_T_Pen.jpg	incongruent	present	0	0	1	1177
107	24_CFS3_logfile.txt	Kussen	blank.jpg	noPic	absent	0	0	2	742
108	24_CFS3_logfile.txt	Vlinder	blank.jpg	noPic	absent	0	0	2	935
109	24_CFS3_logfile.txt	Spuitje	blank.jpg	noPic	absent	0	0	2	1355
110	24_CFS3_logfile.txt	Spuitje	blank.jpg	noPic	absent	0	0	2	1293
111	24_CFS3_logfile.txt	Fles	blank.jpg	noPic	absent	0	0	2	883
112	24_CFS3_logfile.txt	Pen	50_T_Pen.jpg	congruent	present	0	0	1	794
113	24_CFS3_logfile.txt	Palm	51_Control.jpg	congruent	present	0	0	1	697
114	24_CFS3_logfile.txt	Bonbon	blank.jpg	noPic	absent	0	0	1	1331
115	24_CFS3_logfile.txt	Pen	blank.jpg	noPic	absent	0	0	1	937
116	24_CFS3_logfile.txt	Hark	blank.jpg	noPic	absent	0	0	2	1607
117	24_CFS3_logfile.txt	Fles	blank.jpg	noPic	absent	0	0	2	1276
118	24_CFS3_logfile.txt	spuitje	49_T_Injection.jpg	congruent	present	0	0	1	800
119	24_CFS3_logfile.txt	Bonbon	51_Control.jpg	incongruent	present	0	0	2	1750
120	24_CFS3_logfile.txt	Hersens	30_S_Brain.jpg	congruent	present	0	0	2	852
121	24_CFS3_logfile.txt	Banaan	1_T_Banaan.jpg	congruent	present	0	0	1	825
122	24_CFS3_logfile.txt	Kraan	39_T_Crane.jpg	congruent	present	0	0	1	634
123	24_CFS3_logfile.txt	Hersens	blank.jpg	noPic	absent	0	0	2	1817
124	24_CFS3_logfile.txt	Bonbon	blank.jpg	noPic	absent	0	0	2	1177
125	24_CFS3_logfile.txt	Pen	blank.jpg	noPic	absent	0	0	2	1095
126	24_CFS3_logfile.txt	Pen	blank.jpg	noPic	absent	0	0	1	1501
127	24_CFS3_logfile.txt	Spuitje	36_T_Flute.jpg	incongruent	present	0	0	1	659
128	24_CFS3_logfile.txt	Hoed	blank.jpg	noPic	absent	0	0	1	1181
129	24_CFS3_logfile.txt	Hoed	blank.jpg	noPic	absent	0	0	1	1481
130	24_CFS3_logfile.txt	Hark	38_T_Hark.jpg	congruent	present	0	0	1	872
131	24_CFS3_logfile.txt	Banaan	blank.jpg	noPic	absent	0	0	2	1383
132	24_CFS3_logfile.txt	Hoed	blank.jpg	noPic	absent	0	0	1	1019
133	24_CFS3_logfile.txt	Fles	blank.jpg	noPic	absent	0	0	1	1662
134	24_CFS3_logfile.txt	Zweep	29_T_Whip.jpg	congruent	present	0	0	1	1361
135	24_CFS3_logfile.txt	Raket	17_T_Rocket.jpg	congruent	present	0	0	1	1878
136	24_CFS3_logfile.txt	Spuitje	38_T_Hark.jpg	incongruent	present	0	0	1	725
137	24_CFS3_logfile.txt	Banaan	1_T_Banaan.jpg	congruent	present	0	0	2	657
138	24_CFS3_logfile.txt	Pen	blank.jpg	noPic	absent	0	0	1	1962
139	24_CFS3_logfile.txt	Zweep	blank.jpg	noPic	absent	0	0	1	929
140	24_CFS3_logfile.txt	Palm	51_Control.jpg	congruent	present	0	0	1	586
141	24_CFS3_logfile.txt	Bonbon	blank.jpg	noPic	absent	0	0	2	2600
142	24_CFS3_logfile.txt	Hersens	blank.jpg	noPic	absent	0	0	2	1237
143	24_CFS3_logfile.txt	Raket	blank.jpg	noPic	absent	0	0	2	754
144	24_CFS3_logfile.txt	Hoed	blank.jpg	noPic	absent	0	0	2	1447
145	24_CFS3_logfile.txt	Fles	8_T_Bottle.jpg	congruent	present	0	0	1	757
146	24_CFS3_logfile.txt	Kraan	39_T_Crane.jpg	congruent	present	0	0	1	826
147	24_CFS3_logfile.txt	Fles	blank.jpg	noPic	absent	0	0	1	915
148	24_CFS3_logfile.txt	Fles	12_T_Cushion.jpg	incongruent	present	0	0	1	623
149	24_CFS3_logfile.txt	Hoed	49_T_Injection.jpg	incongruent	present	0	0	2	2020
150	24_CFS3_logfile.txt	Pen	blank.jpg	noPic	absent	0	0	2	1447
151	24_CFS3_logfile.txt	spuitje	49_T_Injection.jpg	congruent	present	0	0	1	905
152	24_CFS3_logfile.txt	Banaan	blank.jpg	noPic	absent	0	0	2	1494
153	24_CFS3_logfile.txt	Ball	blank.jpg	noPic	absent	0	0	2	1445
154	24_CFS3_logfile.txt	Fluit	blank.jpg	noPic	absent	0	0	2	810
155	24_CFS3_logfile.txt	Vlinder	30_S_Brain.jpg	incongruent	present	0	0	2	818
156	24_CFS3_logfile.txt	Hersens	blank.jpg	noPic	absent	0	0	2	753
157	24_CFS3_logfile.txt	Fles	blank.jpg	noPic	absent	0	0	2	1598
158	24_CFS3_logfile.txt	Bonbon	52_T_Bonbon.jpg	congruent	present	0	0	2	1167
159	24_CFS3_logfile.txt	Kussen	17_T_Rocket.jpg	incongruent	present	0	0	2	1482
160	24_CFS3_logfile.txt	Hoed	blank.jpg	noPic	absent	0	0	1	1474
161	24_CFS3_logfile.txt	Banaan	1_T_Banaan.jpg	congruent	present	0	0	2	990
162	24_CFS3_logfile.txt	Zweep	blank.jpg	noPic	absent	0	0	2	1275
